match_id,datetime,league,home_team_id,home_team_name,home_team_name_short,away_team_id,away_team_name,away_team_name_short,home_team_goals,away_team_goals,home_team_xG,away_team_xG,win_forecast,draw_forecast,loss_forecast
2,2024-09-28 19:00:00,La_Liga,157,Osasuna,OSA,148,Barcelona,BAR,4,2,2.50067,0.751814,0.8438,0.112,0.0442
2,2024-09-29 12:00:00,La_Liga,152,Celta Vigo,CEL,223,Girona,GIR,1,1,0.52399,1.41269,0.1171,0.2536,0.6293
2,2024-09-29 14:15:00,La_Liga,147,Athletic Club,ATH,138,Sevilla,SEV,1,1,1.82961,1.24147,0.5189,0.264,0.2171
2,2024-09-29 16:30:00,La_Liga,153,Real Betis,BET,141,Espanyol,ESP,1,0,1.97922,0.569387,0.7625,0.1796,0.0579
2,2024-09-29 19:00:00,La_Liga,143,Atletico Madrid,ATL,150,Real Madrid,RMA,1,1,1.05477,0.660987,0.4635,0.331,0.2055
2,2024-09-30 19:00:00,La_Liga,154,Villarreal,VIL,144,Las Palmas,LPL,3,1,4.07869,0.802357,0.9628,0.0309,0.0063
2,2024-10-04 19:00:00,La_Liga,159,Leganes,LEG,146,Valencia,VAL,0,0,0.913168,0.703751,0.3917,0.3665,0.2418
2,2024-10-05 12:00:00,La_Liga,141,Espanyol,ESP,239,Mallorca,MAL,2,1,0.948554,1.79839,0.1021,0.2728,0.6251
2,2024-10-05 14:15:00,La_Liga,142,Getafe,GET,157,Osasuna,OSA,1,1,1.34832,0.247706,0.7214,0.2294,0.0492
2,2024-10-05 16:30:00,La_Liga,144,Las Palmas,LPL,152,Celta Vigo,CEL,0,1,0.964894,0.814163,0.3643,0.3405,0.2952
2,2024-10-05 16:30:00,La_Liga,231,Real Valladolid,VAL,145,Rayo Vallecano,RVL,1,2,1.65842,1.64746,0.3645,0.2667,0.3688
2,2024-10-05 19:00:00,La_Liga,150,Real Madrid,RMA,154,Villarreal,VIL,2,0,0.459582,1.4618,0.0873,0.2477,0.665
2,2024-10-06 12:00:00,La_Liga,223,Girona,GIR,147,Athletic Club,ATH,2,1,2.17393,3.15974,0.1799,0.1936,0.6265
2,2024-10-06 14:15:00,La_Liga,158,Alaves,ALA,148,Barcelona,BAR,0,3,0.794829,2.49367,0.06,0.1365,0.8035
2,2024-10-06 16:30:00,La_Liga,138,Sevilla,SEV,153,Real Betis,BET,1,0,1.8284,0.436615,0.7846,0.1625,0.0529
2,2024-10-06 19:00:00,La_Liga,140,Real Sociedad,SOC,143,Atletico Madrid,ATL,1,1,1.08517,0.561748,0.4901,0.3377,0.1722
2,2024-10-18 19:00:00,La_Liga,158,Alaves,ALA,231,Real Valladolid,VAL,2,3,0.433035,2.33646,0.0255,0.0885,0.886
2,2024-10-19 12:00:00,La_Liga,147,Athletic Club,ATH,141,Espanyol,ESP,4,1,1.46517,0.500795,0.6557,0.2469,0.0974
2,2024-10-19 14:15:00,La_Liga,157,Osasuna,OSA,153,Real Betis,BET,1,2,2.21025,2.79181,0.2462,0.2287,0.5251
2,2024-10-19 16:30:00,La_Liga,223,Girona,GIR,140,Real Sociedad,SOC,0,1,0.446152,1.86082,0.06,0.1741,0.7659
2,2024-10-19 19:00:00,La_Liga,152,Celta Vigo,CEL,150,Real Madrid,RMA,1,2,1.79112,1.19816,0.5236,0.2613,0.2151
2,2024-10-20 12:00:00,La_Liga,239,Mallorca,MAL,145,Rayo Vallecano,RVL,1,0,2.72076,0.464955,0.8977,0.0812,0.0211
2,2024-10-20 14:15:00,La_Liga,143,Atletico Madrid,ATL,159,Leganes,LEG,3,1,5.21397,0.271901,0.9976,0.0024,0
2,2024-10-20 16:30:00,La_Liga,154,Villarreal,VIL,142,Getafe,GET,1,1,1.14683,2.02638,0.1712,0.229,0.5998
2,2024-10-20 19:00:00,La_Liga,148,Barcelona,BAR,138,Sevilla,SEV,5,1,4.08528,0.599652,0.9753,0.0195,0.0052
2,2024-10-21 19:00:00,La_Liga,146,Valencia,VAL,144,Las Palmas,LPL,2,3,1.94417,1.56861,0.4554,0.267,0.2776
2,2024-10-25 19:00:00,La_Liga,141,Espanyol,ESP,138,Sevilla,SEV,0,2,1.0292,0.813306,0.3585,0.3524,0.2891
2,2024-10-26 12:00:00,La_Liga,231,Real Valladolid,VAL,154,Villarreal,VIL,1,2,0.97802,2.68435,0.0538,0.1466,0.7996
2,2024-10-26 14:15:00,La_Liga,145,Rayo Vallecano,RVL,158,Alaves,ALA,1,0,2.89009,0.871439,0.8274,0.1128,0.0598
2,2024-10-26 16:30:00,La_Liga,144,Las Palmas,LPL,223,Girona,GIR,1,0,1.24451,1.04715,0.3893,0.3455,0.2652
2,2024-10-26 19:00:00,La_Liga,150,Real Madrid,RMA,148,Barcelona,BAR,0,4,1.40359,2.51566,0.1554,0.2,0.6446
2,2024-10-27 13:00:00,La_Liga,159,Leganes,LEG,152,Celta Vigo,CEL,3,0,1.54881,0.767239,0.5987,0.244,0.1573
2,2024-10-27 15:15:00,La_Liga,142,Getafe,GET,146,Valencia,VAL,1,1,2.97825,0.63831,0.9167,0.0695,0.0138
2,2024-10-27 17:30:00,La_Liga,153,Real Betis,BET,143,Atletico Madrid,ATL,1,0,2.20384,0.555217,0.7846,0.1542,0.0612
2,2024-10-27 20:00:00,La_Liga,140,Real Sociedad,SOC,157,Osasuna,OSA,0,2,1.6767,1.06487,0.5217,0.2697,0.2086
2,2024-10-28 20:00:00,La_Liga,239,Mallorca,MAL,147,Athletic Club,ATH,0,0,0.542356,0.755466,0.2452,0.4064,0.3484
2,2024-11-01 20:00:00,La_Liga,158,Alaves,ALA,239,Mallorca,MAL,1,0,1.43582,0.708287,0.587,0.2719,0.1411
2,2024-11-02 13:00:00,La_Liga,157,Osasuna,OSA,231,Real Valladolid,VAL,1,0,3.21695,0.204092,0.9661,0.0285,0.0054
2,2024-11-02 15:15:00,La_Liga,223,Girona,GIR,159,Leganes,LEG,4,3,1.81274,0.320545,0.8176,0.1458,0.0366
2,2024-11-03 13:00:00,La_Liga,143,Atletico Madrid,ATL,144,Las Palmas,LPL,2,0,1.73469,0.0329044,0.8628,0.1328,0.0044
2,2024-11-03 15:15:00,La_Liga,148,Barcelona,BAR,141,Espanyol,ESP,3,1,1.94398,0.787359,0.6799,0.2074,0.1127
2,2024-11-03 17:30:00,La_Liga,138,Sevilla,SEV,140,Real Sociedad,SOC,0,2,0.629505,1.21835,0.1406,0.3168,0.5426
2,2024-11-03 20:00:00,La_Liga,147,Athletic Club,ATH,153,Real Betis,BET,1,1,4.2033,1.54499,0.9045,0.0697,0.0258
2,2024-11-04 20:00:00,La_Liga,152,Celta Vigo,CEL,142,Getafe,GET,1,0,2.12477,0.424746,0.8274,0.1293,0.0433
2,2024-11-08 20:00:00,La_Liga,145,Rayo Vallecano,RVL,144,Las Palmas,LPL,1,3,2.63982,1.25211,0.6934,0.1731,0.1335
2,2024-11-09 13:00:00,La_Liga,150,Real Madrid,RMA,157,Osasuna,OSA,4,0,3.27315,0.0678926,0.992,0.0076,0.0004
2,2024-11-09 15:15:00,La_Liga,154,Villarreal,VIL,158,Alaves,ALA,3,0,1.44293,0.608571,0.6177,0.2732,0.1091
2,2024-11-09 21:00:00,La_Liga,159,Leganes,LEG,138,Sevilla,SEV,1,0,1.09319,0.539924,0.5502,0.3082,0.1416
2,2024-11-10 13:00:00,La_Liga,153,Real Betis,BET,152,Celta Vigo,CEL,2,2,1.65065,0.941675,0.5377,0.2992,0.1631
2,2024-11-10 15:15:00,La_Liga,239,Mallorca,MAL,143,Atletico Madrid,ATL,0,1,0.735147,0.93863,0.2513,0.3507,0.398
2,2024-11-10 17:30:00,La_Liga,142,Getafe,GET,223,Girona,GIR,0,1,0.220796,0.521025,0.1103,0.49,0.3997
2,2024-11-10 17:30:00,La_Liga,231,Real Valladolid,VAL,147,Athletic Club,ATH,1,1,0.887674,1.487,0.2013,0.285,0.5137
2,2024-11-10 20:00:00,La_Liga,140,Real Sociedad,SOC,148,Barcelona,BAR,1,0,1.88518,0.514102,0.7413,0.1842,0.0745
2,2024-08-23 18:30:00,Bundesliga,130,Borussia M.Gladbach,BMG,119,Bayer Leverkusen,LEV,2,3,1.51665,3.23588,0.074,0.1487,0.7773
2,2024-08-24 13:30:00,Bundesliga,136,RasenBallsport Leipzig,RBL,268,Bochum,BOC,1,0,0.937134,1.31541,0.2301,0.2932,0.4767
2,2024-08-24 13:30:00,Bundesliga,120,Hoffenheim,HOF,287,Holstein Kiel,KIE,3,2,3.73706,1.97238,0.7519,0.1367,0.1114
2,2024-08-24 13:30:00,Bundesliga,135,Freiburg,FRE,133,VfB Stuttgart,STU,3,1,3.0149,0.374185,0.953,0.0388,0.0082
2,2024-08-24 13:30:00,Bundesliga,121,Augsburg,AUG,123,Werder Bremen,WER,2,2,1.31571,1.54312,0.3003,0.2921,0.4076
2,2024-08-24 13:30:00,Bundesliga,125,Mainz 05,MAI,240,Union Berlin,UNI,1,1,1.77023,0.731569,0.6573,0.2246,0.1181
2,2024-08-24 16:30:00,Bundesliga,129,Borussia Dortmund,DOR,132,Eintracht Frankfurt,EIN,2,0,1.9263,1.15188,0.5722,0.2791,0.1487
2,2024-08-25 13:30:00,Bundesliga,131,Wolfsburg,WOL,117,Bayern Munich,BAY,2,3,2.08125,2.17538,0.3596,0.2516,0.3888
2,2024-08-25 15:30:00,Bundesliga,288,St. Pauli,SPA,280,FC Heidenheim,HEI,0,2,1.1609,1.16833,0.3228,0.3254,0.3518
2,2024-08-30 18:30:00,Bundesliga,240,Union Berlin,UNI,288,St. Pauli,SPA,1,0,1.0488,0.644857,0.4553,0.3344,0.2103
2,2024-08-31 13:30:00,Bundesliga,268,Bochum,BOC,130,Borussia M.Gladbach,BMG,0,2,0.918629,2.66887,0.0496,0.1212,0.8292
2,2024-08-31 13:30:00,Bundesliga,123,Werder Bremen,WER,129,Borussia Dortmund,DOR,0,0,0.278533,0.918302,0.0956,0.3589,0.5455
2,2024-08-31 13:30:00,Bundesliga,287,Holstein Kiel,KIE,131,Wolfsburg,WOL,0,2,0.89489,1.4619,0.2029,0.2729,0.5242
2,2024-08-31 13:30:00,Bundesliga,133,VfB Stuttgart,STU,125,Mainz 05,MAI,3,3,4.2134,1.95179,0.8469,0.1022,0.0509
2,2024-08-31 13:30:00,Bundesliga,132,Eintracht Frankfurt,EIN,120,Hoffenheim,HOF,3,1,2.68507,0.832386,0.8448,0.1268,0.0284
2,2024-08-31 16:30:00,Bundesliga,119,Bayer Leverkusen,LEV,136,RasenBallsport Leipzig,RBL,2,3,3.42266,1.50532,0.7866,0.1337,0.0797
2,2024-09-01 13:30:00,Bundesliga,280,FC Heidenheim,HEI,121,Augsburg,AUG,4,0,3.09376,0.641534,0.9302,0.0542,0.0156
2,2024-09-01 15:30:00,Bundesliga,117,Bayern Munich,BAY,135,Freiburg,FRE,2,0,1.62797,0.970892,0.5372,0.3269,0.1359
2,2024-09-13 18:30:00,Bundesliga,129,Borussia Dortmund,DOR,280,FC Heidenheim,HEI,4,2,2.84066,1.61406,0.6822,0.1883,0.1295
2,2024-09-14 13:30:00,Bundesliga,120,Hoffenheim,HOF,119,Bayer Leverkusen,LEV,1,4,1.06356,3.41829,0.0419,0.0912,0.8669
2,2024-09-14 13:30:00,Bundesliga,135,Freiburg,FRE,268,Bochum,BOC,2,1,3.95617,1.10732,0.9155,0.0601,0.0244
2,2024-09-14 13:30:00,Bundesliga,136,RasenBallsport Leipzig,RBL,240,Union Berlin,UNI,0,0,1.29462,0.859112,0.4912,0.3072,0.2016
2,2024-09-14 13:30:00,Bundesliga,131,Wolfsburg,WOL,132,Eintracht Frankfurt,EIN,1,2,1.23249,2.86858,0.0651,0.1437,0.7912
2,2024-09-14 13:30:00,Bundesliga,130,Borussia M.Gladbach,BMG,133,VfB Stuttgart,STU,1,3,2.05136,2.7214,0.2402,0.2169,0.5429
2,2024-09-14 16:30:00,Bundesliga,287,Holstein Kiel,KIE,117,Bayern Munich,BAY,1,6,0.299776,4.13442,0.0022,0.0138,0.984
2,2024-09-15 13:30:00,Bundesliga,121,Augsburg,AUG,288,St. Pauli,SPA,3,1,2.61475,0.49314,0.861,0.1022,0.0368
2,2024-09-15 15:30:00,Bundesliga,125,Mainz 05,MAI,123,Werder Bremen,WER,1,2,1.67115,1.8089,0.3286,0.2706,0.4008
2,2024-09-20 18:30:00,Bundesliga,121,Augsburg,AUG,125,Mainz 05,MAI,2,3,2.79562,1.25788,0.7342,0.1715,0.0943
2,2024-09-21 13:30:00,Bundesliga,240,Union Berlin,UNI,120,Hoffenheim,HOF,2,1,1.21587,0.378776,0.6174,0.2851,0.0975
2,2024-09-21 13:30:00,Bundesliga,268,Bochum,BOC,287,Holstein Kiel,KIE,2,2,1.32383,2.26878,0.1661,0.2136,0.6203
2,2024-09-21 13:30:00,Bundesliga,280,FC Heidenheim,HEI,135,Freiburg,FRE,0,3,0.379656,1.23884,0.1022,0.2927,0.6051
2,2024-09-21 13:30:00,Bundesliga,123,Werder Bremen,WER,117,Bayern Munich,BAY,0,5,0,3.34451,0,0.0148,0.9852
2,2024-09-21 16:30:00,Bundesliga,132,Eintracht Frankfurt,EIN,130,Borussia M.Gladbach,BMG,2,0,2.93252,1.19669,0.7844,0.1329,0.0827
2,2024-09-22 13:30:00,Bundesliga,119,Bayer Leverkusen,LEV,131,Wolfsburg,WOL,4,3,1.71874,0.836406,0.6025,0.259,0.1385
2,2024-09-22 15:30:00,Bundesliga,133,VfB Stuttgart,STU,129,Borussia Dortmund,DOR,5,1,3.56218,0.60692,0.9434,0.0446,0.012
2,2024-09-22 17:30:00,Bundesliga,288,St. Pauli,SPA,136,RasenBallsport Leipzig,RBL,0,0,1.67285,0.841324,0.5955,0.2419,0.1626
2,2024-09-27 18:30:00,Bundesliga,129,Borussia Dortmund,DOR,268,Bochum,BOC,4,2,4.1712,1.02915,0.9419,0.0459,0.0122
2,2024-09-28 13:30:00,Bundesliga,135,Freiburg,FRE,288,St. Pauli,SPA,0,3,1.10172,1.40925,0.2521,0.3203,0.4276
2,2024-09-28 13:30:00,Bundesliga,131,Wolfsburg,WOL,133,VfB Stuttgart,STU,2,2,1.0386,2.58036,0.0676,0.1569,0.7755
2,2024-09-28 13:30:00,Bundesliga,125,Mainz 05,MAI,280,FC Heidenheim,HEI,0,2,0.371434,1.09304,0.1155,0.3302,0.5543
2,2024-09-28 13:30:00,Bundesliga,130,Borussia M.Gladbach,BMG,240,Union Berlin,UNI,1,0,1.38305,0.731164,0.5508,0.2794,0.1698
2,2024-09-28 13:30:00,Bundesliga,136,RasenBallsport Leipzig,RBL,121,Augsburg,AUG,4,0,2.81593,1.07415,0.7949,0.145,0.0601
2,2024-09-28 16:30:00,Bundesliga,117,Bayern Munich,BAY,119,Bayer Leverkusen,LEV,1,1,1.19457,0.0870163,0.7039,0.2747,0.0214
2,2024-09-29 13:30:00,Bundesliga,287,Holstein Kiel,KIE,132,Eintracht Frankfurt,EIN,2,4,1.02971,2.43436,0.0783,0.1871,0.7346
2,2024-09-29 15:30:00,Bundesliga,120,Hoffenheim,HOF,123,Werder Bremen,WER,3,4,1.78654,4.06917,0.0572,0.1069,0.8359
2,2024-10-04 18:30:00,Bundesliga,121,Augsburg,AUG,130,Borussia M.Gladbach,BMG,2,1,1.75524,0.807021,0.6287,0.2308,0.1405
2,2024-10-05 13:30:00,Bundesliga,123,Werder Bremen,WER,135,Freiburg,FRE,0,1,0.879674,1.58065,0.1911,0.2566,0.5523
2,2024-10-05 13:30:00,Bundesliga,240,Union Berlin,UNI,129,Borussia Dortmund,DOR,2,1,1.52691,0.748758,0.5877,0.277,0.1353
2,2024-10-05 13:30:00,Bundesliga,268,Bochum,BOC,131,Wolfsburg,WOL,1,3,2.28586,2.37344,0.3583,0.2444,0.3973
2,2024-10-05 13:30:00,Bundesliga,119,Bayer Leverkusen,LEV,287,Holstein Kiel,KIE,2,2,2.5839,1.98438,0.5259,0.2227,0.2514
2,2024-10-05 16:30:00,Bundesliga,288,St. Pauli,SPA,125,Mainz 05,MAI,0,3,0.805413,1.29606,0.2004,0.2949,0.5047
2,2024-10-06 13:30:00,Bundesliga,280,FC Heidenheim,HEI,136,RasenBallsport Leipzig,RBL,0,1,1.08159,1.81585,0.1918,0.2458,0.5624
2,2024-10-06 15:30:00,Bundesliga,132,Eintracht Frankfurt,EIN,117,Bayern Munich,BAY,3,3,1.49515,2.83119,0.1279,0.1839,0.6882
2,2024-10-06 17:30:00,Bundesliga,133,VfB Stuttgart,STU,120,Hoffenheim,HOF,1,1,1.72567,0.893468,0.5971,0.2685,0.1344
2,2024-10-18 18:30:00,Bundesliga,129,Borussia Dortmund,DOR,288,St. Pauli,SPA,2,1,3.97161,1.07012,0.9214,0.0567,0.0219
2,2024-10-19 13:30:00,Bundesliga,119,Bayer Leverkusen,LEV,132,Eintracht Frankfurt,EIN,2,1,4.07146,1.55158,0.8813,0.0832,0.0355
2,2024-10-19 13:30:00,Bundesliga,120,Hoffenheim,HOF,268,Bochum,BOC,3,1,2.46268,2.3454,0.4052,0.2302,0.3646
2,2024-10-19 13:30:00,Bundesliga,135,Freiburg,FRE,121,Augsburg,AUG,3,1,1.07588,0.868723,0.4027,0.3145,0.2828
2,2024-10-19 13:30:00,Bundesliga,125,Mainz 05,MAI,136,RasenBallsport Leipzig,RBL,0,2,0.611288,2.16084,0.0581,0.1386,0.8033
2,2024-10-19 13:30:00,Bundesliga,130,Borussia M.Gladbach,BMG,280,FC Heidenheim,HEI,3,2,4.14976,1.89766,0.8299,0.101,0.0691
2,2024-10-19 16:30:00,Bundesliga,117,Bayern Munich,BAY,133,VfB Stuttgart,STU,4,0,3.61889,0.286656,0.9817,0.0165,0.0018
2,2024-10-20 13:30:00,Bundesliga,287,Holstein Kiel,KIE,240,Union Berlin,UNI,0,2,0.901058,1.2809,0.2518,0.295,0.4532
2,2024-10-20 15:30:00,Bundesliga,131,Wolfsburg,WOL,123,Werder Bremen,WER,2,4,2.17351,2.14788,0.3853,0.2594,0.3553
2,2024-10-25 18:30:00,Bundesliga,125,Mainz 05,MAI,130,Borussia M.Gladbach,BMG,1,1,1.45557,0.934033,0.5007,0.2891,0.2102
2,2024-10-26 13:30:00,Bundesliga,133,VfB Stuttgart,STU,287,Holstein Kiel,KIE,2,1,1.90999,0.680092,0.7091,0.2004,0.0905
2,2024-10-26 13:30:00,Bundesliga,136,RasenBallsport Leipzig,RBL,135,Freiburg,FRE,3,1,2.69047,1.75887,0.6098,0.1923,0.1979
2,2024-10-26 13:30:00,Bundesliga,121,Augsburg,AUG,129,Borussia Dortmund,DOR,2,1,0.560509,0.776944,0.2292,0.3903,0.3805
2,2024-10-26 13:30:00,Bundesliga,288,St. Pauli,SPA,131,Wolfsburg,WOL,0,0,0.730167,0.940969,0.2569,0.3367,0.4064
2,2024-10-26 16:30:00,Bundesliga,123,Werder Bremen,WER,119,Bayer Leverkusen,LEV,2,2,1.78808,1.30852,0.4916,0.2624,0.246
2,2024-10-27 14:30:00,Bundesliga,268,Bochum,BOC,117,Bayern Munich,BAY,0,5,0.205046,3.1499,0.0061,0.0429,0.951
2,2024-10-27 16:30:00,Bundesliga,240,Union Berlin,UNI,132,Eintracht Frankfurt,EIN,1,1,1.86305,1.54058,0.4505,0.2936,0.2559
2,2024-10-27 18:30:00,Bundesliga,280,FC Heidenheim,HEI,120,Hoffenheim,HOF,0,0,1.57817,0.692793,0.6355,0.2497,0.1148
2,2024-11-01 19:30:00,Bundesliga,119,Bayer Leverkusen,LEV,133,VfB Stuttgart,STU,0,0,2.78287,0.223778,0.9313,0.0583,0.0104
2,2024-11-02 14:30:00,Bundesliga,117,Bayern Munich,BAY,240,Union Berlin,UNI,3,0,2.76181,0.4664,0.9095,0.0727,0.0178
2,2024-11-02 14:30:00,Bundesliga,132,Eintracht Frankfurt,EIN,268,Bochum,BOC,7,2,3.83028,2.08714,0.7661,0.147,0.0869
2,2024-11-02 14:30:00,Bundesliga,120,Hoffenheim,HOF,288,St. Pauli,SPA,0,2,0.746379,1.1155,0.2176,0.3277,0.4547
2,2024-11-02 14:30:00,Bundesliga,131,Wolfsburg,WOL,121,Augsburg,AUG,1,1,1.11324,0.499473,0.5182,0.3284,0.1534
2,2024-11-02 14:30:00,Bundesliga,287,Holstein Kiel,KIE,280,FC Heidenheim,HEI,1,0,2.13316,1.27585,0.6115,0.2223,0.1662
2,2024-11-02 17:30:00,Bundesliga,129,Borussia Dortmund,DOR,136,RasenBallsport Leipzig,RBL,2,1,3.30102,0.23928,0.9618,0.0335,0.0047
2,2024-11-03 14:30:00,Bundesliga,135,Freiburg,FRE,125,Mainz 05,MAI,0,0,0.463898,0.903716,0.1494,0.3637,0.4869
2,2024-11-03 16:30:00,Bundesliga,130,Borussia M.Gladbach,BMG,123,Werder Bremen,WER,4,1,2.95668,1.30211,0.7639,0.1407,0.0954
2,2024-11-08 19:30:00,Bundesliga,240,Union Berlin,UNI,135,Freiburg,FRE,0,0,0.801684,2.66619,0.0348,0.1096,0.8556
2,2024-11-09 14:30:00,Bundesliga,123,Werder Bremen,WER,287,Holstein Kiel,KIE,2,1,2.26129,0.884231,0.728,0.1737,0.0983
2,2024-11-09 14:30:00,Bundesliga,125,Mainz 05,MAI,129,Borussia Dortmund,DOR,3,1,3.18749,0.845107,0.9,0.0831,0.0169
2,2024-11-09 14:30:00,Bundesliga,268,Bochum,BOC,119,Bayer Leverkusen,LEV,1,1,0.777554,1.40554,0.1893,0.2769,0.5338
2,2024-11-09 14:30:00,Bundesliga,288,St. Pauli,SPA,117,Bayern Munich,BAY,0,1,0.0751538,1.67296,0.0099,0.14,0.8501
2,2024-11-09 17:30:00,Bundesliga,136,RasenBallsport Leipzig,RBL,130,Borussia M.Gladbach,BMG,0,0,0.849803,1.31521,0.214,0.2967,0.4893
2,2024-11-10 14:30:00,Bundesliga,121,Augsburg,AUG,120,Hoffenheim,HOF,0,0,0.970329,0.415649,0.5105,0.3484,0.1411
2,2024-11-10 16:30:00,Bundesliga,133,VfB Stuttgart,STU,132,Eintracht Frankfurt,EIN,2,3,2.81862,1.93894,0.5758,0.2161,0.2081
2,2024-11-10 18:30:00,Bundesliga,280,FC Heidenheim,HEI,131,Wolfsburg,WOL,1,3,2.62448,1.55233,0.6362,0.1982,0.1656
2,2024-08-17 16:30:00,Serie_A,101,Genoa,GEN,106,Inter,INT,2,2,2.31286,2.00656,0.4556,0.2689,0.2755
2,2024-08-17 16:30:00,Serie_A,230,Parma Calcio 1913,PAR,110,Fiorentina,FIO,1,1,1.83796,0.81313,0.6549,0.2172,0.1279
2,2024-08-17 18:45:00,Serie_A,108,Empoli,EMP,271,Monza,MON,0,0,0.578573,0.327848,0.3458,0.4817,0.1725
2,2024-08-17 18:45:00,Serie_A,111,AC Milan,MIL,113,Torino,TOR,2,2,2.1004,0.876602,0.6938,0.2176,0.0886
2,2024-08-18 16:30:00,Serie_A,94,Verona,VER,105,Napoli,NAP,3,0,1.80536,0.975176,0.6173,0.2346,0.1481
2,2024-08-18 16:30:00,Serie_A,97,Bologna,BOL,99,Udinese,UDI,1,1,3.3102,0.944621,0.9134,0.0709,0.0157
2,2024-08-18 18:45:00,Serie_A,116,Cagliari,CAG,95,Roma,ROM,0,0,1.30634,1.29639,0.3391,0.2992,0.3617
2,2024-08-18 18:45:00,Serie_A,96,Lazio,LAZ,265,Venezia,VEN,3,1,2.33223,0.789649,0.7733,0.1575,0.0692
2,2024-08-19 16:30:00,Serie_A,243,Lecce,LEC,107,Atalanta,ATA,0,4,1.88414,2.45909,0.2563,0.2175,0.5262
2,2024-08-19 18:45:00,Serie_A,98,Juventus,JUV,286,Como,COM,3,0,1.30582,0.171238,0.7156,0.2456,0.0388
2,2024-08-24 16:30:00,Serie_A,230,Parma Calcio 1913,PAR,111,AC Milan,MIL,2,1,2.46266,2.09812,0.4745,0.2412,0.2843
2,2024-08-24 16:30:00,Serie_A,99,Udinese,UDI,96,Lazio,LAZ,2,1,1.11581,1.68277,0.2128,0.2781,0.5091
2,2024-08-24 18:45:00,Serie_A,271,Monza,MON,101,Genoa,GEN,0,1,0.401371,0.660299,0.1845,0.4299,0.3856
2,2024-08-24 18:45:00,Serie_A,106,Inter,INT,243,Lecce,LEC,2,0,2.48059,0.335346,0.9122,0.0694,0.0184
2,2024-08-25 16:30:00,Serie_A,110,Fiorentina,FIO,265,Venezia,VEN,0,0,0.660213,1.01295,0.2058,0.3398,0.4544
2,2024-08-25 16:30:00,Serie_A,113,Torino,TOR,107,Atalanta,ATA,2,1,2.49919,3.08667,0.2702,0.219,0.5108
2,2024-08-25 18:45:00,Serie_A,105,Napoli,NAP,97,Bologna,BOL,3,0,2.07052,0.544518,0.7787,0.1655,0.0558
2,2024-08-25 18:45:00,Serie_A,95,Roma,ROM,108,Empoli,EMP,1,2,2.04246,3.0773,0.1828,0.1812,0.636
2,2024-08-26 16:30:00,Serie_A,116,Cagliari,CAG,286,Como,COM,1,1,1.03532,2.08973,0.1186,0.2118,0.6696
2,2024-08-26 18:45:00,Serie_A,94,Verona,VER,98,Juventus,JUV,0,3,0.878611,1.36151,0.1874,0.3109,0.5017
2,2024-08-30 16:30:00,Serie_A,265,Venezia,VEN,113,Torino,TOR,0,1,0.635612,1.80895,0.1,0.206,0.694
2,2024-08-30 18:45:00,Serie_A,106,Inter,INT,107,Atalanta,ATA,4,0,2.28876,1.17772,0.6664,0.2092,0.1244
2,2024-08-31 16:30:00,Serie_A,243,Lecce,LEC,116,Cagliari,CAG,1,0,2.34113,2.09263,0.4441,0.2341,0.3218
2,2024-08-31 16:30:00,Serie_A,97,Bologna,BOL,108,Empoli,EMP,1,1,1.35876,1.11428,0.4057,0.3354,0.2589
2,2024-08-31 18:45:00,Serie_A,105,Napoli,NAP,230,Parma Calcio 1913,PAR,2,1,2.33511,1.90229,0.4639,0.234,0.3021
2,2024-08-31 18:45:00,Serie_A,96,Lazio,LAZ,111,AC Milan,MIL,2,2,2.32967,1.34242,0.6475,0.2132,0.1393
2,2024-09-01 16:30:00,Serie_A,110,Fiorentina,FIO,271,Monza,MON,2,2,2.41541,0.489982,0.8645,0.1102,0.0253
2,2024-09-01 16:30:00,Serie_A,101,Genoa,GEN,94,Verona,VER,0,2,1.34735,2.09653,0.1811,0.248,0.5709
2,2024-09-01 18:45:00,Serie_A,98,Juventus,JUV,95,Roma,ROM,0,0,0.415282,0.382591,0.2508,0.5223,0.2269
2,2024-09-01 18:45:00,Serie_A,99,Udinese,UDI,286,Como,COM,1,0,1.18455,1.65728,0.2293,0.2945,0.4762
2,2024-09-14 13:00:00,Serie_A,286,Como,COM,97,Bologna,BOL,2,2,1.45782,1.15087,0.4382,0.2776,0.2842
2,2024-09-14 16:00:00,Serie_A,108,Empoli,EMP,98,Juventus,JUV,0,0,0.601249,0.726024,0.2754,0.3959,0.3287
2,2024-09-14 18:45:00,Serie_A,111,AC Milan,MIL,265,Venezia,VEN,4,0,2.18898,0.263269,0.9173,0.0707,0.012
2,2024-09-15 10:30:00,Serie_A,101,Genoa,GEN,95,Roma,ROM,1,1,1.59603,2.65805,0.1815,0.1839,0.6346
2,2024-09-15 13:00:00,Serie_A,107,Atalanta,ATA,110,Fiorentina,FIO,3,2,2.4507,1.96392,0.4864,0.2517,0.2619
2,2024-09-15 13:00:00,Serie_A,113,Torino,TOR,243,Lecce,LEC,0,0,0.447368,1.6617,0.0604,0.2119,0.7277
2,2024-09-15 16:00:00,Serie_A,116,Cagliari,CAG,105,Napoli,NAP,0,4,0.881581,1.42805,0.2099,0.2703,0.5198
2,2024-09-15 18:45:00,Serie_A,271,Monza,MON,106,Inter,INT,1,1,0.217777,1.8081,0.0288,0.152,0.8192
